parallel,f_name,n_dims,min_found,n_iters,exec_time,
False,rastrigin,100,0.0,1000,2.6966757774353027,
False,rastrigin,100,0.0,1000,2.6715290546417236,
False,rastrigin,100,0.0,1000,2.668522596359253,
False,rastrigin,100,0.0,1000,2.656653642654419,
False,rastrigin,100,0.0,1000,2.8071482181549072,
False,rastrigin,100,0.0,1000,2.636507749557495,
False,rastrigin,100,0.0,1000,2.7166924476623535,
False,rastrigin,100,0.0,1000,2.8937184810638428,
False,rastrigin,100,0.0,1000,2.871074676513672,
False,rastrigin,100,0.0,1000,2.86926531791687,
False,rastrigin,100,0.0,1000,2.73987078666687,
False,rastrigin,100,0.0,1000,2.6451072692871094,
False,rastrigin,100,0.0,1000,2.714564561843872,
False,rastrigin,100,0.0,1000,2.7169206142425537,
False,rastrigin,100,0.0,1000,2.765625476837158,
False,rastrigin,100,0.0,1000,2.700269937515259,
False,sphere,2,0.0,1000,2.4738857746124268,
False,sphere,2,0.0,1000,2.539278507232666,
False,sphere,2,0.0,1000,2.4178287982940674,
False,sphere,2,0.0,1000,2.541743516921997,
False,sphere,2,0.0,1000,2.540174961090088,
False,sphere,2,0.0,1000,2.5424246788024902,
False,sphere,2,0.0,1000,2.434563636779785,
False,sphere,2,0.0,1000,2.500422239303589,
False,sphere,2,0.0,1000,2.4953346252441406,
False,sphere,2,0.0,1000,2.472548246383667,
False,sphere,2,0.0,1000,2.4400622844696045,
False,sphere,2,0.0,1000,2.477555751800537,
False,sphere,2,0.0,1000,2.451328992843628,
False,sphere,2,0.0,1000,2.7820980548858643,
False,sphere,2,0.0,1000,2.4517173767089844,
False,sphere,2,0.0,1000,2.4431381225585938,
False,sphere,2,0.0,1000,3.1806702613830566,
False,sphere,2,0.0,1000,2.410478115081787,
False,sphere,2,0.0,1000,2.49185848236084,
False,sphere,2,0.0,1000,2.469353675842285,
False,sphere,2,0.0,1000,2.4339945316314697,
False,sphere,2,0.0,1000,2.519653797149658,
False,sphere,2,0.0,1000,2.4424774646759033,
False,sphere,2,0.0,1000,2.512148380279541,
False,sphere,2,0.0,1000,2.63388729095459,
False,sphere,2,0.0,1000,2.540116548538208,
False,sphere,2,0.0,1000,2.4790046215057373,
False,sphere,2,0.0,1000,2.431798219680786,
False,sphere,2,0.0,1000,2.524285078048706,
False,sphere,2,0.0,1000,2.4394876956939697,
False,sphere,3,0.0,1000,2.474658250808716,
False,sphere,3,0.0,1000,2.458176374435425,
False,sphere,3,0.0,1000,2.468888282775879,
False,sphere,3,0.0,1000,2.4765820503234863,
False,sphere,3,0.0,1000,2.523620843887329,
False,sphere,3,0.0,1000,2.5337066650390625,
False,sphere,3,0.0,1000,2.5586647987365723,
False,sphere,3,0.0,1000,2.487334966659546,
False,sphere,3,0.0,1000,2.438464641571045,
False,sphere,3,0.0,1000,2.4884626865386963,
False,sphere,3,0.0,1000,2.4909801483154297,
False,sphere,3,0.0,1000,2.5928561687469482,
False,sphere,3,0.0,1000,2.863692283630371,
False,sphere,3,0.0,1000,2.5452897548675537,
False,sphere,3,0.0,1000,2.4069833755493164,
False,sphere,3,0.0,1000,2.442189931869507,
False,sphere,3,0.0,1000,2.835911512374878,
False,sphere,3,0.0,1000,2.4706108570098877,
False,sphere,3,0.0,1000,2.3843963146209717,
False,sphere,3,0.0,1000,2.3660991191864014,
False,sphere,3,0.0,1000,2.497816562652588,
False,sphere,3,0.0,1000,2.4303808212280273,
False,sphere,3,0.0,1000,2.4546852111816406,
False,sphere,3,0.0,1000,2.5141079425811768,
False,sphere,3,0.0,1000,2.505592107772827,
False,sphere,3,0.0,1000,2.4469375610351562,
False,sphere,3,0.0,1000,2.4673869609832764,
False,sphere,3,0.0,1000,2.4524295330047607,
False,sphere,3,0.0,1000,2.439487934112549,
False,sphere,3,0.0,1000,2.5251851081848145,
False,sphere,4,0.0,1000,2.421684741973877,
False,sphere,4,0.0,1000,2.4442036151885986,
False,sphere,4,0.0,1000,2.43192982673645,
False,sphere,4,0.0,1000,2.4756977558135986,
False,sphere,4,0.0,1000,2.462430000305176,
False,sphere,4,0.0,1000,2.415536642074585,
False,sphere,4,0.0,1000,2.464437961578369,
False,sphere,4,0.0,1000,2.395357608795166,
False,sphere,4,0.0,1000,2.5271408557891846,
False,sphere,4,0.0,1000,2.488420248031616,
False,sphere,4,0.0,1000,2.558103561401367,
False,sphere,4,0.0,1000,2.510226011276245,
False,sphere,4,0.0,1000,2.46883487701416,
False,sphere,4,0.0,1000,2.4041452407836914,
False,sphere,4,0.0,1000,2.496293544769287,
False,sphere,4,0.0,1000,2.4304039478302,
False,sphere,4,0.0,1000,2.4960219860076904,
False,sphere,4,0.0,1000,2.524890899658203,
False,sphere,4,0.0,1000,2.544891595840454,
False,sphere,4,0.0,1000,2.4705748558044434,
False,sphere,4,0.0,1000,2.4632112979888916,
False,sphere,4,0.0,1000,2.502795696258545,
False,sphere,4,0.0,1000,2.4350130558013916,
False,sphere,4,0.0,1000,2.5202994346618652,
False,sphere,4,0.0,1000,2.5225167274475098,
False,sphere,4,0.0,1000,2.4733033180236816,
False,sphere,4,0.0,1000,2.38615345954895,
False,sphere,4,0.0,1000,2.488274574279785,
False,sphere,4,0.0,1000,2.52001690864563,
False,sphere,4,0.0,1000,2.422053575515747,
False,sphere,5,0.0,1000,2.4750914573669434,
False,sphere,5,0.0,1000,2.542107343673706,
False,sphere,5,0.0,1000,2.499990463256836,
False,sphere,5,0.0,1000,2.4754152297973633,
False,sphere,5,0.0,1000,2.4459989070892334,
False,sphere,5,0.0,1000,2.410830497741699,
False,sphere,5,0.0,1000,2.427293300628662,
False,sphere,5,0.0,1000,2.4319262504577637,
False,sphere,5,0.0,1000,2.541975736618042,
False,sphere,5,0.0,1000,2.493661403656006,
False,sphere,5,0.0,1000,2.5266685485839844,
False,sphere,5,0.0,1000,2.439512014389038,
False,sphere,5,0.0,1000,2.4877140522003174,
False,sphere,5,0.0,1000,2.543639659881592,
False,sphere,5,0.0,1000,2.462754964828491,
False,sphere,5,0.0,1000,2.4859237670898438,
False,sphere,5,0.0,1000,2.4396116733551025,
False,sphere,5,0.0,1000,2.610295295715332,
False,sphere,5,0.0,1000,2.514545202255249,
False,sphere,5,0.0,1000,2.434117555618286,
False,sphere,5,0.0,1000,2.5181612968444824,
False,sphere,5,0.0,1000,2.5417864322662354,
False,sphere,5,0.0,1000,2.5254628658294678,
False,sphere,5,0.0,1000,2.419461250305176,
False,sphere,5,0.0,1000,2.4375054836273193,
False,sphere,5,0.0,1000,2.410116672515869,
False,sphere,5,0.0,1000,2.4709551334381104,
False,sphere,5,0.0,1000,2.5139362812042236,
False,sphere,5,0.0,1000,2.5221915245056152,
False,sphere,5,0.0,1000,2.510622024536133,
False,sphere,6,0.0,1000,2.536590814590454,
False,sphere,6,0.0,1000,2.5116934776306152,
False,sphere,6,0.0,1000,2.524635076522827,
False,sphere,6,0.0,1000,2.559565544128418,
False,sphere,6,0.0,1000,2.5184309482574463,
False,sphere,6,0.0,1000,2.45511794090271,
False,sphere,6,0.0,1000,2.4411780834198,
False,sphere,6,0.0,1000,2.527034044265747,
False,sphere,6,0.0,1000,2.4547653198242188,
False,sphere,6,0.0,1000,2.4879229068756104,
False,sphere,6,0.0,1000,2.533829927444458,
False,sphere,6,0.0,1000,2.5542335510253906,
False,sphere,6,0.0,1000,2.422506809234619,
False,sphere,6,0.0,1000,2.4850716590881348,
False,sphere,6,0.0,1000,2.3723268508911133,
False,sphere,6,0.0,1000,2.407733678817749,
False,sphere,6,0.0,1000,2.4770939350128174,
False,sphere,6,0.0,1000,2.498270273208618,
False,sphere,6,0.0,1000,2.420769453048706,
False,sphere,6,0.0,1000,2.462895631790161,
False,sphere,6,0.0,1000,2.5104382038116455,
False,sphere,6,0.0,1000,2.499760389328003,
False,sphere,6,0.0,1000,2.4743704795837402,
False,sphere,6,0.0,1000,2.42576003074646,
False,sphere,6,0.0,1000,2.5219645500183105,
False,sphere,6,0.0,1000,2.4898648262023926,
False,sphere,6,0.0,1000,2.5035665035247803,
False,sphere,6,0.0,1000,2.4587693214416504,
False,sphere,6,0.0,1000,2.383075475692749,
False,sphere,6,0.0,1000,2.5118889808654785,
False,sphere,7,0.0,1000,2.423628568649292,
False,sphere,7,0.0,1000,2.4919846057891846,
False,sphere,7,0.0,1000,2.413541316986084,
False,sphere,7,0.0,1000,2.4790563583374023,
False,sphere,7,0.0,1000,2.5670557022094727,
False,sphere,7,0.0,1000,2.475693941116333,
False,sphere,7,0.0,1000,2.436767101287842,
False,sphere,7,0.0,1000,2.4566032886505127,
False,sphere,7,0.0,1000,2.4292619228363037,
False,sphere,7,0.0,1000,2.50270938873291,
False,sphere,7,0.0,1000,2.513963460922241,
False,sphere,7,0.0,1000,2.4934298992156982,
False,sphere,7,0.0,1000,2.52188777923584,
False,sphere,7,0.0,1000,2.5214860439300537,
False,sphere,7,0.0,1000,2.473667621612549,
False,sphere,7,0.0,1000,2.4795303344726562,
False,sphere,7,0.0,1000,2.405424118041992,
False,sphere,7,0.0,1000,2.557685613632202,
False,sphere,7,0.0,1000,2.4588751792907715,
False,sphere,7,0.0,1000,2.445749044418335,
False,sphere,7,0.0,1000,2.4056074619293213,
False,sphere,7,0.0,1000,2.426614284515381,
False,sphere,7,0.0,1000,2.4827542304992676,
False,sphere,7,0.0,1000,2.4640438556671143,
False,sphere,7,0.0,1000,2.478868007659912,
False,sphere,7,0.0,1000,2.4295947551727295,
False,sphere,7,0.0,1000,2.3922746181488037,
False,sphere,7,0.0,1000,2.5359063148498535,
False,sphere,7,0.0,1000,2.4288675785064697,
False,sphere,7,0.0,1000,2.477912187576294,
False,sphere,8,0.0,1000,2.546164035797119,
False,sphere,8,0.0,1000,2.458399534225464,
False,sphere,8,0.0,1000,2.5096747875213623,
False,sphere,8,0.0,1000,2.395592212677002,
False,sphere,8,0.0,1000,2.4767518043518066,
False,sphere,8,0.0,1000,2.494601011276245,
False,sphere,8,0.0,1000,2.5460293292999268,
False,sphere,8,0.0,1000,2.567934989929199,
False,sphere,8,0.0,1000,2.4632554054260254,
False,sphere,8,0.0,1000,2.4450571537017822,
False,sphere,8,0.0,1000,2.477464199066162,
False,sphere,8,0.0,1000,2.4631500244140625,
False,sphere,8,0.0,1000,2.4480011463165283,
False,sphere,8,0.0,1000,2.483529806137085,
False,sphere,8,0.0,1000,2.600461721420288,
False,sphere,8,0.0,1000,2.5184197425842285,
False,sphere,8,0.0,1000,2.6251847743988037,
False,sphere,8,0.0,1000,2.425410270690918,
False,sphere,8,0.0,1000,2.447463274002075,
False,sphere,8,0.0,1000,2.440603494644165,
False,sphere,8,0.0,1000,2.471834897994995,
False,sphere,8,0.0,1000,2.5119075775146484,
False,sphere,8,0.0,1000,2.4625515937805176,
False,sphere,8,0.0,1000,2.5320498943328857,
False,sphere,8,0.0,1000,2.3758413791656494,
False,sphere,8,0.0,1000,2.519855499267578,
False,sphere,8,0.0,1000,2.505159378051758,
False,sphere,8,0.0,1000,2.4246881008148193,
False,sphere,8,0.0,1000,2.4871716499328613,
False,sphere,8,0.0,1000,2.4285013675689697,
False,sphere,9,0.0,1000,2.5170555114746094,
False,sphere,9,0.0,1000,2.476500988006592,
False,sphere,9,0.0,1000,2.4844446182250977,
False,sphere,9,0.0,1000,2.4067564010620117,
False,sphere,9,0.0,1000,2.4048006534576416,
False,sphere,9,0.0,1000,2.514145612716675,
False,sphere,9,0.0,1000,2.438495397567749,
False,sphere,9,0.0,1000,2.428395986557007,
False,sphere,9,0.0,1000,2.4453048706054688,
False,sphere,9,0.0,1000,2.507089614868164,
False,sphere,9,0.0,1000,2.5501930713653564,
False,sphere,9,0.0,1000,2.511831760406494,
False,sphere,9,0.0,1000,2.5060715675354004,
False,sphere,9,0.0,1000,2.433648109436035,
False,sphere,9,0.0,1000,2.4852168560028076,
False,sphere,9,0.0,1000,2.448274850845337,
False,sphere,9,0.0,1000,2.4660253524780273,
False,sphere,9,0.0,1000,2.590360641479492,
False,sphere,9,0.0,1000,2.458669424057007,
False,sphere,9,0.0,1000,2.5494844913482666,
False,sphere,9,0.0,1000,2.6168174743652344,
False,sphere,9,0.0,1000,2.480473518371582,
False,sphere,9,0.0,1000,2.4650278091430664,
False,sphere,9,0.0,1000,2.5275254249572754,
False,sphere,9,0.0,1000,2.3689353466033936,
False,sphere,9,0.0,1000,2.502033233642578,
False,sphere,9,0.0,1000,2.4178619384765625,
False,sphere,9,0.0,1000,2.5020158290863037,
False,sphere,9,0.0,1000,2.4411797523498535,
False,sphere,9,0.0,1000,2.4839305877685547,
False,sphere,10,0.0,1000,2.446904420852661,
False,sphere,10,0.0,1000,2.463305950164795,
False,sphere,10,0.0,1000,2.516140937805176,
False,sphere,10,0.0,1000,2.4925899505615234,
False,sphere,10,0.0,1000,2.4031717777252197,
False,sphere,10,0.0,1000,2.5264878273010254,
False,sphere,10,0.0,1000,2.378509044647217,
False,sphere,10,0.0,1000,2.507826566696167,
False,sphere,10,0.0,1000,2.465871572494507,
False,sphere,10,0.0,1000,2.4937946796417236,
False,sphere,10,0.0,1000,2.48270845413208,
False,sphere,10,0.0,1000,2.5280187129974365,
False,sphere,10,0.0,1000,2.3923861980438232,
False,sphere,10,0.0,1000,2.5290496349334717,
False,sphere,10,0.0,1000,2.4452128410339355,
False,sphere,10,0.0,1000,2.44718599319458,
False,sphere,10,0.0,1000,2.507256507873535,
False,sphere,10,0.0,1000,2.517012119293213,
False,sphere,10,0.0,1000,2.451215982437134,
False,sphere,10,0.0,1000,2.474713087081909,
False,sphere,10,0.0,1000,2.444380283355713,
False,sphere,10,0.0,1000,2.428744077682495,
False,sphere,10,0.0,1000,2.4817252159118652,
False,sphere,10,0.0,1000,2.509660005569458,
False,sphere,10,0.0,1000,2.4490904808044434,
False,sphere,10,0.0,1000,2.6806693077087402,
False,sphere,10,0.0,1000,2.478936195373535,
False,sphere,10,0.0,1000,2.4608817100524902,
False,sphere,10,0.0,1000,2.473630905151367,
False,sphere,10,0.0,1000,2.451263427734375,
False,sphere,20,0.0,1000,2.4105782508850098,
False,sphere,20,0.0,1000,2.5233941078186035,
False,sphere,20,0.0,1000,2.4612791538238525,
False,sphere,20,0.0,1000,2.4182121753692627,
False,sphere,20,0.0,1000,2.4485206604003906,
False,sphere,20,0.0,1000,2.478015899658203,
False,sphere,20,0.0,1000,2.4481494426727295,
False,sphere,20,0.0,1000,2.4989147186279297,
False,sphere,20,0.0,1000,2.4677274227142334,
False,sphere,20,0.0,1000,2.502265214920044,
False,sphere,20,0.0,1000,2.4433202743530273,
False,sphere,20,0.0,1000,2.4896576404571533,
False,sphere,20,0.0,1000,2.4517717361450195,
False,sphere,20,0.0,1000,2.5421690940856934,
False,sphere,20,0.0,1000,2.4579577445983887,
False,sphere,20,0.0,1000,2.4314286708831787,
False,sphere,20,0.0,1000,2.4901368618011475,
False,sphere,20,0.0,1000,2.4935312271118164,
False,sphere,20,0.0,1000,2.5080413818359375,
False,sphere,20,0.0,1000,2.5042779445648193,
False,sphere,20,0.0,1000,2.4303274154663086,
False,sphere,20,0.0,1000,2.4496004581451416,
False,sphere,20,0.0,1000,2.38798451423645,
False,sphere,20,0.0,1000,2.487114191055298,
False,sphere,20,0.0,1000,2.6926910877227783,
False,sphere,20,0.0,1000,2.4953064918518066,
False,sphere,20,0.0,1000,2.5519938468933105,
False,sphere,20,0.0,1000,2.4367454051971436,
False,sphere,20,0.0,1000,2.4807040691375732,
False,sphere,20,0.0,1000,2.4527111053466797,
False,sphere,30,0.0,1000,2.5340850353240967,
False,sphere,30,0.0,1000,2.466135025024414,
False,sphere,30,0.0,1000,2.4639670848846436,
False,sphere,30,0.0,1000,2.569182872772217,
False,sphere,30,0.0,1000,2.4881629943847656,
False,sphere,30,0.0,1000,2.4303698539733887,
False,sphere,30,0.0,1000,2.518467664718628,
False,sphere,30,0.0,1000,2.514164924621582,
False,sphere,30,0.0,1000,2.5325021743774414,
False,sphere,30,0.0,1000,2.44779896736145,
False,sphere,30,0.0,1000,2.4285988807678223,
False,sphere,30,0.0,1000,2.5350263118743896,
False,sphere,30,0.0,1000,2.557154655456543,
False,sphere,30,0.0,1000,2.4946444034576416,
False,sphere,30,0.0,1000,2.452136278152466,
False,sphere,30,0.0,1000,2.4269871711730957,
False,sphere,30,0.0,1000,2.391201972961426,
False,sphere,30,0.0,1000,2.482069969177246,
False,sphere,30,0.0,1000,2.420681953430176,
False,sphere,30,0.0,1000,2.509415864944458,
False,sphere,30,0.0,1000,2.4277472496032715,
False,sphere,30,0.0,1000,2.5570359230041504,
False,sphere,30,0.0,1000,2.516237258911133,
False,sphere,30,0.0,1000,2.492018461227417,
False,sphere,30,0.0,1000,2.4590306282043457,
False,sphere,30,0.0,1000,2.542595624923706,
False,sphere,30,0.0,1000,2.4681477546691895,
False,sphere,30,0.0,1000,2.4540774822235107,
False,sphere,30,0.0,1000,2.451774835586548,
False,sphere,30,0.0,1000,2.4058899879455566,
False,sphere,40,0.0,1000,2.4346630573272705,
False,sphere,40,0.0,1000,2.4993021488189697,
False,sphere,40,0.0,1000,2.409120798110962,
False,sphere,40,0.0,1000,2.4945695400238037,
False,sphere,40,0.0,1000,2.7163808345794678,
False,sphere,40,0.0,1000,2.4743943214416504,
False,sphere,40,0.0,1000,2.4772589206695557,
False,sphere,40,0.0,1000,2.4383060932159424,
False,sphere,40,0.0,1000,2.5010502338409424,
False,sphere,40,0.0,1000,2.5340240001678467,
False,sphere,40,0.0,1000,2.515333652496338,
False,sphere,40,0.0,1000,2.4675419330596924,
False,sphere,40,0.0,1000,2.591488838195801,
False,sphere,40,0.0,1000,2.852088451385498,
False,sphere,40,0.0,1000,2.486193895339966,
False,sphere,40,0.0,1000,2.550499677658081,
False,sphere,40,0.0,1000,2.5157039165496826,
False,sphere,40,0.0,1000,2.5067384243011475,
False,sphere,40,0.0,1000,2.558659553527832,
False,sphere,40,0.0,1000,2.374990701675415,
False,sphere,40,0.0,1000,2.604325532913208,
False,sphere,40,0.0,1000,2.495314598083496,
False,sphere,40,0.0,1000,2.515430450439453,
False,sphere,40,0.0,1000,2.4391655921936035,
False,sphere,40,0.0,1000,2.4231455326080322,
False,sphere,40,0.0,1000,2.511836051940918,
False,sphere,40,0.0,1000,2.4632179737091064,
False,sphere,40,0.0,1000,2.4220211505889893,
False,sphere,40,0.0,1000,2.5415589809417725,
False,sphere,40,0.0,1000,2.4746127128601074,
False,sphere,50,0.0,1000,2.5026557445526123,
False,sphere,50,0.0,1000,2.464507579803467,
False,sphere,50,0.0,1000,2.466212749481201,
False,sphere,50,0.0,1000,2.500861406326294,
False,sphere,50,0.0,1000,2.4366612434387207,
False,sphere,50,0.0,1000,2.386698007583618,
False,sphere,50,0.0,1000,2.3776235580444336,
False,sphere,50,0.0,1000,2.401073932647705,
False,sphere,50,0.0,1000,2.5039632320404053,
False,sphere,50,0.0,1000,2.477491617202759,
False,sphere,50,0.0,1000,2.4238686561584473,
False,sphere,50,0.0,1000,2.4378256797790527,
False,sphere,50,0.0,1000,2.399601697921753,
False,sphere,50,0.0,1000,2.50252366065979,
False,sphere,50,0.0,1000,2.4445016384124756,
False,sphere,50,0.0,1000,2.4184229373931885,
False,sphere,50,0.0,1000,2.5284454822540283,
False,sphere,50,0.0,1000,2.432741403579712,
False,sphere,50,0.0,1000,2.4260172843933105,
False,sphere,50,0.0,1000,2.4237945079803467,
False,sphere,50,0.0,1000,2.484128475189209,
False,sphere,50,0.0,1000,2.527873992919922,
False,sphere,50,0.0,1000,2.507988691329956,
False,sphere,50,0.0,1000,2.379647970199585,
False,sphere,50,0.0,1000,2.5390784740448,
False,sphere,50,0.0,1000,2.434473991394043,
False,sphere,50,0.0,1000,2.539480447769165,
False,sphere,50,0.0,1000,2.4997270107269287,
False,sphere,50,0.0,1000,2.4973325729370117,
False,sphere,50,0.0,1000,2.428049087524414,
False,sphere,60,0.0,1000,2.5308706760406494,
False,sphere,60,0.0,1000,2.425346612930298,
False,sphere,60,0.0,1000,2.474560260772705,
False,sphere,60,0.0,1000,2.424074649810791,
False,sphere,60,0.0,1000,2.4952046871185303,
False,sphere,60,0.0,1000,2.451340436935425,
False,sphere,60,0.0,1000,2.4063706398010254,
False,sphere,60,0.0,1000,2.4242796897888184,
False,sphere,60,0.0,1000,2.4545488357543945,
False,sphere,60,0.0,1000,2.3748488426208496,
False,sphere,60,0.0,1000,2.4627509117126465,
False,sphere,60,0.0,1000,2.479362964630127,
False,sphere,60,0.0,1000,2.4253246784210205,
False,sphere,60,0.0,1000,2.3668689727783203,
False,sphere,60,0.0,1000,2.4836599826812744,
False,sphere,60,0.0,1000,2.5267271995544434,
False,sphere,60,0.0,1000,2.7063632011413574,
False,sphere,60,0.0,1000,2.477126359939575,
False,sphere,60,0.0,1000,2.4036636352539062,
False,sphere,60,0.0,1000,2.5133156776428223,
False,sphere,60,0.0,1000,2.3655595779418945,
False,sphere,60,0.0,1000,2.4340226650238037,
False,sphere,60,0.0,1000,2.401876449584961,
False,sphere,60,0.0,1000,2.621023178100586,
False,sphere,60,0.0,1000,2.385899782180786,
False,sphere,60,0.0,1000,2.4286437034606934,
False,sphere,60,0.0,1000,2.520085573196411,
False,sphere,60,0.0,1000,2.5842435359954834,
False,sphere,60,0.0,1000,2.478790521621704,
False,sphere,60,0.0,1000,2.4265289306640625,
False,sphere,70,0.0,1000,2.485852003097534,
False,sphere,70,0.0,1000,2.381997585296631,
False,sphere,70,0.0,1000,2.4678080081939697,
False,sphere,70,0.0,1000,2.4468846321105957,
False,sphere,70,0.0,1000,2.4468555450439453,
False,sphere,70,0.0,1000,2.437941789627075,
False,sphere,70,0.0,1000,2.506805419921875,
False,sphere,70,0.0,1000,2.4675419330596924,
False,sphere,70,0.0,1000,2.6207008361816406,
False,sphere,70,0.0,1000,2.5706400871276855,
False,sphere,70,0.0,1000,2.5520689487457275,
False,sphere,70,0.0,1000,2.415983200073242,
False,sphere,70,0.0,1000,2.585141181945801,
False,sphere,70,0.0,1000,2.5227043628692627,
False,sphere,70,0.0,1000,2.532404899597168,
False,sphere,70,0.0,1000,2.5395960807800293,
False,sphere,70,0.0,1000,2.506702184677124,
False,sphere,70,0.0,1000,2.398972988128662,
False,sphere,70,0.0,1000,2.4935619831085205,
False,sphere,70,0.0,1000,2.4844443798065186,
False,sphere,70,0.0,1000,2.486300230026245,
False,sphere,70,0.0,1000,2.4131481647491455,
False,sphere,70,0.0,1000,2.4712696075439453,
False,sphere,70,0.0,1000,2.45979380607605,
False,sphere,70,0.0,1000,2.5072553157806396,
False,sphere,70,0.0,1000,2.5701489448547363,
False,sphere,70,0.0,1000,2.501824378967285,
False,sphere,70,0.0,1000,2.399304151535034,
False,sphere,70,0.0,1000,2.4010202884674072,
False,sphere,70,0.0,1000,2.4072418212890625,
False,sphere,80,0.0,1000,2.4010632038116455,
False,sphere,80,0.0,1000,2.438971996307373,
False,sphere,80,0.0,1000,2.4365639686584473,
False,sphere,80,0.0,1000,2.6012704372406006,
False,sphere,80,0.0,1000,2.4696898460388184,
False,sphere,80,0.0,1000,2.3985588550567627,
False,sphere,80,0.0,1000,2.379824161529541,
False,sphere,80,0.0,1000,2.5501444339752197,
False,sphere,80,0.0,1000,2.4517691135406494,
False,sphere,80,0.0,1000,2.403369188308716,
False,sphere,80,0.0,1000,2.4587819576263428,
False,sphere,80,0.0,1000,2.488340139389038,
False,sphere,80,0.0,1000,2.4139444828033447,
False,sphere,80,0.0,1000,2.520936965942383,
False,sphere,80,0.0,1000,2.5211563110351562,
False,sphere,80,0.0,1000,2.5011606216430664,
False,sphere,80,0.0,1000,2.492116928100586,
False,sphere,80,0.0,1000,2.4967446327209473,
False,sphere,80,0.0,1000,2.380793809890747,
False,sphere,80,0.0,1000,2.4102237224578857,
False,sphere,80,0.0,1000,2.401515007019043,
False,sphere,80,0.0,1000,2.4228179454803467,
False,sphere,80,0.0,1000,2.5415077209472656,
False,sphere,80,0.0,1000,2.4448702335357666,
False,sphere,80,0.0,1000,2.8042192459106445,
False,sphere,80,0.0,1000,2.502544641494751,
False,sphere,80,0.0,1000,2.4409172534942627,
False,sphere,80,0.0,1000,2.407473087310791,
False,sphere,80,0.0,1000,2.5178534984588623,
False,sphere,80,0.0,1000,2.48258900642395,
False,sphere,90,0.0,1000,2.406156539916992,
False,sphere,90,0.0,1000,2.5080978870391846,
False,sphere,90,0.0,1000,2.385591983795166,
False,sphere,90,0.0,1000,2.430680274963379,
False,sphere,90,0.0,1000,2.47237491607666,
False,sphere,90,0.0,1000,2.4878225326538086,
False,sphere,90,0.0,1000,2.534902572631836,
False,sphere,90,0.0,1000,2.524121046066284,
False,sphere,90,0.0,1000,2.455380916595459,
False,sphere,90,0.0,1000,2.4299283027648926,
False,sphere,90,0.0,1000,2.422579765319824,
False,sphere,90,0.0,1000,2.442021608352661,
False,sphere,90,0.0,1000,2.4585912227630615,
False,sphere,90,0.0,1000,2.4754767417907715,
False,sphere,90,0.0,1000,2.501598358154297,
False,sphere,90,0.0,1000,2.400244951248169,
False,sphere,90,0.0,1000,2.492565870285034,
False,sphere,90,0.0,1000,2.588531732559204,
False,sphere,90,0.0,1000,2.4416091442108154,
False,sphere,90,0.0,1000,2.4094531536102295,
False,sphere,90,0.0,1000,2.41330623626709,
False,sphere,90,0.0,1000,2.488206148147583,
False,sphere,90,0.0,1000,2.4640302658081055,
False,sphere,90,0.0,1000,2.4786553382873535,
False,sphere,90,0.0,1000,2.500711679458618,
False,sphere,90,0.0,1000,2.3955516815185547,
False,sphere,90,0.0,1000,2.4029488563537598,
False,sphere,90,0.0,1000,2.4220616817474365,
False,sphere,90,0.0,1000,2.4746174812316895,
False,sphere,90,0.0,1000,2.5117545127868652,
False,sphere,100,0.0,1000,2.403841257095337,
False,sphere,100,0.0,1000,2.4791791439056396,
False,sphere,100,0.0,1000,2.446957588195801,
False,sphere,100,0.0,1000,2.4021008014678955,
False,sphere,100,0.0,1000,2.473428249359131,
False,sphere,100,0.0,1000,2.4666991233825684,
False,sphere,100,0.0,1000,2.515237331390381,
False,sphere,100,0.0,1000,2.4443576335906982,
False,sphere,100,0.0,1000,2.4983832836151123,
False,sphere,100,0.0,1000,2.435293436050415,
False,sphere,100,0.0,1000,2.492706060409546,
False,sphere,100,0.0,1000,2.425485134124756,
False,sphere,100,0.0,1000,2.503864288330078,
False,sphere,100,0.0,1000,2.5231826305389404,
False,sphere,100,0.0,1000,2.4986085891723633,
False,sphere,100,0.0,1000,2.4455769062042236,
False,sphere,100,0.0,1000,2.4204623699188232,
False,sphere,100,0.0,1000,2.564666271209717,
False,sphere,100,0.0,1000,2.490105152130127,
False,sphere,100,0.0,1000,2.528611183166504,
False,sphere,100,0.0,1000,2.4798693656921387,
False,sphere,100,0.0,1000,2.591217517852783,
False,sphere,100,0.0,1000,2.433955669403076,
False,sphere,100,0.0,1000,2.477933168411255,
False,sphere,100,0.0,1000,2.4373667240142822,
False,sphere,100,0.0,1000,2.3810489177703857,
False,sphere,100,0.0,1000,2.495812177658081,
False,sphere,100,0.0,1000,2.5061938762664795,
False,sphere,100,0.0,1000,2.4472734928131104,
False,sphere,100,0.0,1000,2.50252366065979,
False,rosenbrock,2,8.396490592996872e-05,1000,2.859617233276367,
False,rosenbrock,2,0.0006881900512664741,1000,2.994887351989746,
False,rosenbrock,2,0.0008689259548231855,1000,2.872288942337036,
False,rosenbrock,2,0.0036915263887095646,1000,2.892958164215088,
False,rosenbrock,2,0.0007843604736541441,1000,2.890775680541992,
False,rosenbrock,2,0.00011231479398832436,1000,3.0059592723846436,
False,rosenbrock,2,0.0020606565465090356,1000,3.0585925579071045,
False,rosenbrock,2,0.002507381562507774,1000,2.9602291584014893,
False,rosenbrock,2,0.0011353184935587255,1000,2.970668077468872,
